,Company,Review Date,Cocoa Percent,Company Location,Rating,Broad Origin,Cocoa category
949,Laia aka Chat-Noir,2015,0.75,France,3.75,Vietnam,Medium Cocoa Mass
950,Laia aka Chat-Noir,2014,0.7,France,2.75,Cuba,Medium Cocoa Mass
951,Laia aka Chat-Noir,2014,0.68,France,2.75,Trinidad-Tobago,Low Cocoa Mass
952,Lajedo do Ouro,2012,0.7,Brazil,3.5,Brazil,Medium Cocoa Mass
953,Lake Champlain (Callebaut),2009,0.75,U.S.A.,2.5,Tanzania,Medium Cocoa Mass
954,L'Amourette,2016,0.8,U.S.A.,3.5,Nicaragua,High Cocoa Mass
955,L'Amourette,2012,0.75,U.S.A.,3.0,Venezuela,Medium Cocoa Mass
956,L'Amourette,2012,0.75,U.S.A.,3.0,Venezuela,Medium Cocoa Mass
957,L'Amourette,2012,0.72,U.S.A.,3.0,"Peru, Ecuador, Venezuela",Medium Cocoa Mass
958,Letterpress,2017,0.7,U.S.A.,3.5,Honduras,Medium Cocoa Mass
959,Letterpress,2017,0.7,U.S.A.,3.25,Belize,Medium Cocoa Mass
960,Letterpress,2016,0.7,U.S.A.,3.25,Liberia,Medium Cocoa Mass
961,Letterpress,2015,0.7,U.S.A.,3.25,Bolivia,Medium Cocoa Mass
962,Letterpress,2015,0.7,U.S.A.,3.5,Trinidad,Medium Cocoa Mass
963,Letterpress,2015,0.7,U.S.A.,3.0,Costa Rica,Medium Cocoa Mass
964,Letterpress,2015,0.7,U.S.A.,3.25,Domincan Republic,Medium Cocoa Mass
965,Letterpress,2015,0.7,U.S.A.,3.5,Tanzania,Medium Cocoa Mass
966,Letterpress,2014,0.7,U.S.A.,3.5,Peru,Medium Cocoa Mass
967,Levy,2014,0.71,Finland,3.5,Madagascar,Medium Cocoa Mass
968,Lilla,2016,0.7,Finland,3.0,Madagascar,Medium Cocoa Mass
969,Lillie Belle,2012,0.65,U.S.A.,3.5,Peru,Low Cocoa Mass
970,Lillie Belle,2012,0.68,U.S.A.,3.5,Bolivia,Low Cocoa Mass
971,Lillie Belle,2012,0.68,U.S.A.,3.75,Peru,Low Cocoa Mass
972,Lillie Belle,2012,0.75,U.S.A.,2.75,"Venezuela, Dom. Rep.",Medium Cocoa Mass
973,Lillie Belle,2012,0.74,U.S.A.,3.0,Dominican Republic,Medium Cocoa Mass
974,Lillie Belle,2012,0.68,U.S.A.,3.5,Bolivia,Low Cocoa Mass
975,Lindt & Sprungli,2007,0.85,Switzerland,3.0, ,High Cocoa Mass
976,Loiza,2013,0.65,Puerto Rico,2.5,Puerto Rico,Low Cocoa Mass
977,Lonohana,2014,0.7,U.S.A.,3.75,Hawaii,Medium Cocoa Mass
978,Lonohana,2014,0.65,U.S.A.,3.25,Hawaii,Low Cocoa Mass
979,Lonohana,2014,0.75,U.S.A.,3.75,Hawaii,Medium Cocoa Mass
980,Lonohana,2013,0.71,U.S.A.,3.0,Hawaii,Medium Cocoa Mass
981,Lonohana,2013,0.72,U.S.A.,3.0,Hawaii,Medium Cocoa Mass
982,Lonohana,2013,0.7,U.S.A.,3.5,Hawaii,Medium Cocoa Mass
983,Love Bar,2015,0.75,U.S.A.,2.0,Nicaragua,Medium Cocoa Mass
984,Luker,2010,0.46,Colombia,2.75,"Colombia, Ecuador",Low Cocoa Mass
985,Luker,2010,0.6,Colombia,3.0,"Colombia, Ecuador",Low Cocoa Mass
986,Luker,2010,0.58,Colombia,3.0,"Colombia, Ecuador",Low Cocoa Mass
987,Luker,2010,0.65,Colombia,3.5,Colombia,Low Cocoa Mass
988,Machu Picchu Trading Co.,2011,0.7,Peru,1.5,Peru,Medium Cocoa Mass
989,Machu Picchu Trading Co.,2010,0.55,Peru,2.25,Peru,Low Cocoa Mass
990,Madecasse (Cinagra),2008,0.67,Madagascar,3.5,Madagascar,Low Cocoa Mass
991,Madecasse (Cinagra),2008,0.7,Madagascar,3.75,Madagascar,Medium Cocoa Mass
992,Madecasse (Cinagra),2008,0.63,Madagascar,4.0,Madagascar,Low Cocoa Mass
993,Madecasse (Cinagra),2008,0.75,Madagascar,3.5,Madagascar,Medium Cocoa Mass
994,Madre,2017,0.73,U.S.A.,3.5,Solomon Islands,Medium Cocoa Mass
995,Madre,2013,0.7,U.S.A.,2.75,Puerto Rico,Medium Cocoa Mass
996,Madre,2013,0.7,U.S.A.,3.5,Brazil,Medium Cocoa Mass
997,Madre,2013,0.7,U.S.A.,2.75,Hawaii,Medium Cocoa Mass
998,Madre,2013,0.7,U.S.A.,2.75,Mexico,Medium Cocoa Mass
999,Madre,2012,0.7,U.S.A.,3.25,Hawaii,Medium Cocoa Mass
1000,Madre,2012,0.7,U.S.A.,3.25,Hawaii,Medium Cocoa Mass
1001,Madre,2012,0.7,U.S.A.,3.5,Hawaii,Medium Cocoa Mass
1002,Madre,2011,0.7,U.S.A.,2.5,Dominican Republic,Medium Cocoa Mass
1003,Madre,2011,0.7,U.S.A.,2.75,Costa Rica,Medium Cocoa Mass
1004,Madre,2010,0.72,U.S.A.,2.75,Mexico,Medium Cocoa Mass
1005,Maglio,2008,0.75,Italy,2.0,Tanzania,Medium Cocoa Mass
1006,Maglio,2008,0.7,Italy,3.0,Ecuador,Medium Cocoa Mass
1007,Maglio,2008,0.7,Italy,3.25,Cuba,Medium Cocoa Mass
1008,Maglio,2008,0.7,Italy,3.75,Dominican Republic,Medium Cocoa Mass
1009,Majani,2010,0.7,Italy,2.0,Ecuador,Medium Cocoa Mass
1010,Malagasy (Chocolaterie Robert),2007,0.75,Madagascar,2.75,Madagascar,Medium Cocoa Mass
1011,Malagasy (Chocolaterie Robert),2007,0.73,Madagascar,3.5,Madagascar,Medium Cocoa Mass
1012,Malagos,2013,0.65,Philippines,3.5,Philippines,Low Cocoa Mass
1013,Malie Kai (Guittard),2010,0.55,U.S.A.,3.5,Hawaii,Low Cocoa Mass
1014,Malie Kai (Guittard),2009,0.55,U.S.A.,2.75,Hawaii,Low Cocoa Mass
1015,Malmo,2016,0.7,Sweden,3.0,Venezuela,Medium Cocoa Mass
1016,Mana,2015,0.74,U.S.A.,2.5,Ecuador,Medium Cocoa Mass
1017,Mana,2014,0.74,U.S.A.,2.5,Peru,Medium Cocoa Mass
1018,Mana,2014,0.74,U.S.A.,2.75,Venezuela,Medium Cocoa Mass
1019,Mana,2012,0.74,U.S.A.,3.75,Dominican Republic,Medium Cocoa Mass
1020,Manifesto Cacao,2014,0.7,Colombia,2.75,Colombia,Medium Cocoa Mass
1021,Manoa,2015,0.72,U.S.A.,3.5,Papua New Guinea,Medium Cocoa Mass
1022,Manoa,2015,0.72,U.S.A.,3.75,Costa Rica,Medium Cocoa Mass
1023,Manoa,2013,0.72,U.S.A.,3.75,Hawaii,Medium Cocoa Mass
1024,Manoa,2012,0.72,U.S.A.,3.25,Liberia,Medium Cocoa Mass
1025,Manoa,2012,0.72,U.S.A.,2.75,Hawaii,Medium Cocoa Mass
1026,Manoa,2012,0.72,U.S.A.,3.0,Peru,Medium Cocoa Mass
1027,Manoa,2012,0.72,U.S.A.,3.25,Hawaii,Medium Cocoa Mass
1028,Manufaktura Czekolady,2016,0.7,Poland,3.75,Nicaragua,Medium Cocoa Mass
1029,Manufaktura Czekolady,2016,0.7,Poland,3.5,Peru,Medium Cocoa Mass
1030,Manufaktura Czekolady,2014,0.7,Poland,3.75,Venezuela,Medium Cocoa Mass
1031,Manufaktura Czekolady,2014,0.85,Poland,3.5,Colombia,High Cocoa Mass
1032,Manufaktura Czekolady,2012,0.7,Poland,3.25,Dominican Republic,Medium Cocoa Mass
1033,Manufaktura Czekolady,2012,0.7,Poland,3.5,Ghana,Medium Cocoa Mass
1034,Manufaktura Czekolady,2012,0.7,Poland,3.25,Ecuador,Medium Cocoa Mass
1035,Map Chocolate,2016,0.75,U.S.A.,3.25,Vietnam,Medium Cocoa Mass
1036,Map Chocolate,2015,0.7,U.S.A.,3.5,Dominican Republic,Medium Cocoa Mass
1037,Map Chocolate,2015,0.62,U.S.A.,3.5,Peru,Low Cocoa Mass
1038,Map Chocolate,2015,0.7,U.S.A.,3.5,Ecuador,Medium Cocoa Mass
1039,Map Chocolate,2015,0.7,U.S.A.,2.75,Trinidad,Medium Cocoa Mass
1040,Map Chocolate,2015,0.7,U.S.A.,3.5,Nicaragua,Medium Cocoa Mass
1041,Map Chocolate,2015,0.68,U.S.A.,3.5,Peru,Low Cocoa Mass
1042,Map Chocolate,2015,0.75,U.S.A.,2.75,Colombia,Medium Cocoa Mass
1043,Map Chocolate,2015,0.72,U.S.A.,3.0,Tanzania,Medium Cocoa Mass
1044,Map Chocolate,2015,0.78,U.S.A.,3.5,Honduras,Medium Cocoa Mass
1045,Marana,2016,0.7,Peru,3.0,Peru,Medium Cocoa Mass
1046,Marana,2016,0.7,Peru,2.75,Peru,Medium Cocoa Mass
1047,Marana,2016,0.7,Peru,3.0,Peru,Medium Cocoa Mass
1048,Marigold's Finest,2016,0.75,Canada,3.25, ,Medium Cocoa Mass
1049,Marou,2015,0.85,Vietnam,3.25,Vietnam,High Cocoa Mass
1050,Marou,2015,0.68,Vietnam,3.5,Vietnam,Low Cocoa Mass
1051,Marou,2015,0.7,Vietnam,3.75,Vietnam,Medium Cocoa Mass
1052,Marou,2013,0.75,Vietnam,3.5,Vietnam,Medium Cocoa Mass
1053,Marou,2012,0.76,Vietnam,3.5,Vietnam,Medium Cocoa Mass
1054,Marou,2012,0.72,Vietnam,3.5,Vietnam,Medium Cocoa Mass
1055,Marou,2012,0.7,Vietnam,3.5,Vietnam,Medium Cocoa Mass
1056,Marou,2012,0.78,Vietnam,3.5,Vietnam,Medium Cocoa Mass
1057,Marou,2012,0.8,Vietnam,3.0,Vietnam,High Cocoa Mass
1058,Marou,2012,0.74,Vietnam,3.5,Vietnam,Medium Cocoa Mass
1059,Mars,2010,0.65,U.S.A.,3.0,Costa Rica,Low Cocoa Mass
1060,Mars,2010,0.65,U.S.A.,3.0,Ivory Coast,Low Cocoa Mass
1061,Mars,2010,0.65,U.S.A.,3.25,Nigeria,Low Cocoa Mass
1062,Mars,2010,0.65,U.S.A.,3.5,Ghana,Low Cocoa Mass
1063,Marsatta,2013,0.74,U.S.A.,2.25,Dominican Republic,Medium Cocoa Mass
1064,Marsatta,2013,0.89,U.S.A.,2.5,Dominican Republic,High Cocoa Mass
1065,Martin Mayer,2016,0.76,Austria,2.75,Bolivia,Medium Cocoa Mass
1066,Martin Mayer,2016,0.82,Austria,3.0,Haiti,High Cocoa Mass
1067,Martin Mayer,2016,0.74,Austria,3.25,Colombia,Medium Cocoa Mass
1068,Mast Brothers,2015,0.76,U.S.A.,3.0,Guatemala,Medium Cocoa Mass
1069,Mast Brothers,2015,0.74,U.S.A.,3.25,Tanzania,Medium Cocoa Mass
1070,Mast Brothers,2014,0.75,U.S.A.,3.75,"Peru, Belize",Medium Cocoa Mass
1071,Mast Brothers,2012,0.73,U.S.A.,3.5,"Peru, Mad., Dom. Rep.",Medium Cocoa Mass
1072,Mast Brothers,2012,0.72,U.S.A.,2.5,,Medium Cocoa Mass
1073,Mast Brothers,2012,0.73,U.S.A.,2.75,Venezuela,Medium Cocoa Mass
1074,Mast Brothers,2011,0.72,U.S.A.,3.5, ,Medium Cocoa Mass
1075,Mast Brothers,2011,0.76,U.S.A.,3.0,Venezuela,Medium Cocoa Mass
1076,Mast Brothers,2011,0.7,U.S.A.,3.0,Venezuela,Medium Cocoa Mass
1077,Mast Brothers,2011,0.81,U.S.A.,2.75,Venezuela,High Cocoa Mass
1078,Mast Brothers,2011,0.7,U.S.A.,3.5,Belize,Medium Cocoa Mass
1079,Mast Brothers,2011,0.71,U.S.A.,2.75,Papua New Guinea,Medium Cocoa Mass
1080,Mast Brothers,2011,0.75,U.S.A.,3.0,Peru,Medium Cocoa Mass
1081,Mast Brothers,2011,0.73,U.S.A.,3.25,Dominican Republic,Medium Cocoa Mass
1082,Mast Brothers,2011,0.74,U.S.A.,3.75,Dominican Republic,Medium Cocoa Mass
1083,Mast Brothers,2010,0.81,U.S.A.,2.75,Venezuela,High Cocoa Mass
1084,Mast Brothers,2010,0.75,U.S.A.,3.0,Venezuela,Medium Cocoa Mass
1085,Mast Brothers,2010,0.7,U.S.A.,3.25,Dominican Republic,Medium Cocoa Mass
1086,Matale,2013,0.72,Australia,3.5,Vanuatu,Medium Cocoa Mass
1087,Matale,2013,0.68,Australia,4.0,Madagascar,Low Cocoa Mass
1088,Matale,2013,0.74,Australia,4.0,Papua New Guinea,Medium Cocoa Mass
1089,Matale,2013,0.7,Australia,3.75,"PNG, Vanuatu, Mad",Medium Cocoa Mass
1090,Maverick,2014,0.7,U.S.A.,3.25,Belize,Medium Cocoa Mass
1091,Maverick,2014,0.7,U.S.A.,3.25,Dominican Republic,Medium Cocoa Mass
1092,Maverick,2014,0.82,U.S.A.,3.25,Peru,High Cocoa Mass
1093,Maverick,2014,0.63,U.S.A.,3.5,Peru,Low Cocoa Mass
1094,Mayacama,2016,0.72,U.S.A.,3.0,Domincan Republic,Medium Cocoa Mass
1095,Meadowlands,2014,0.7,U.S.A.,2.5,Bolivia,Medium Cocoa Mass
1096,Meadowlands,2014,0.7,U.S.A.,2.75,Venezuela,Medium Cocoa Mass
1097,Meadowlands,2014,0.7,U.S.A.,3.0,Belize,Medium Cocoa Mass
1098,Meadowlands,2014,0.7,U.S.A.,3.0,Nicaragua,Medium Cocoa Mass
1099,Meadowlands,2014,0.7,U.S.A.,3.5,Dominican Republic,Medium Cocoa Mass
1100,Menakao (aka Cinagra),2012,0.8,Madagascar,2.5,Madagascar,High Cocoa Mass
1101,Menakao (aka Cinagra),2012,0.72,Madagascar,2.5,Madagascar,Medium Cocoa Mass
1102,Mesocacao,2015,0.8,Honduras,2.75,El Salvador,High Cocoa Mass
1103,Mesocacao,2015,0.7,Honduras,3.0,El Salvador,Medium Cocoa Mass
1104,Mesocacao,2014,0.8,Honduras,3.25,Honduras,High Cocoa Mass
1105,Mesocacao,2014,0.7,Honduras,3.5,Honduras,Medium Cocoa Mass
1106,Mesocacao,2014,0.7,Honduras,3.25,Nicaragua,Medium Cocoa Mass
1107,Mesocacao,2014,0.8,Honduras,3.5,Nicaragua,High Cocoa Mass
1108,Metiisto,2014,0.7,Sweden,3.0,Brazil,Medium Cocoa Mass
1109,Metiisto,2014,0.72,Sweden,3.5,Madagascar,Medium Cocoa Mass
1110,Metropolitan,2015,0.7,Amsterdam,3.5,South America,Medium Cocoa Mass
1111,Michel Cluizel,2012,0.66,France,3.75,Mexico,Low Cocoa Mass
1112,Michel Cluizel,2007,0.66,France,3.5,Venezuela,Low Cocoa Mass
1113,Michel Cluizel,2007,0.67,France,3.5,Sao Tome,Low Cocoa Mass
1114,Michel Cluizel,2006,0.6,France,2.0, ,Low Cocoa Mass
1115,Michel Cluizel,2006,0.85,France,2.0, ,High Cocoa Mass
1116,Michel Cluizel,2006,0.7,France,3.0,Sao Tome,Medium Cocoa Mass
1117,Michel Cluizel,2006,0.67,France,4.0,Dominican Republic,Low Cocoa Mass
1118,Michel Cluizel,2006,0.65,France,4.0,Madagascar,Low Cocoa Mass
1119,Michel Cluizel,2006,0.64,France,4.0,Papua New Guinea,Low Cocoa Mass
1120,Michel Cluizel,2006,0.99,France,2.0, ,High Cocoa Mass
1121,Middlebury,2015,0.8,U.S.A.,3.5,Belize,High Cocoa Mass
1122,Middlebury,2015,0.7,U.S.A.,3.5,Trinidad,Medium Cocoa Mass
1123,Middlebury,2015,0.75,U.S.A.,3.75,Dominican Republic,Medium Cocoa Mass
1124,Middlebury,2015,0.75,U.S.A.,3.75,Venezuela,Medium Cocoa Mass
1125,Middlebury,2015,0.75,U.S.A.,3.25,Tanzania,Medium Cocoa Mass
1126,Middlebury,2015,0.7,U.S.A.,3.5,Nicaragua,Medium Cocoa Mass
1127,Middlebury,2013,0.75,U.S.A.,2.5,Dominican Republic,Medium Cocoa Mass
1128,Middlebury,2013,0.8,U.S.A.,3.25,Belize,High Cocoa Mass
1129,Middlebury,2012,0.65,U.S.A.,1.5, ,Low Cocoa Mass
1130,Middlebury,2012,0.75,U.S.A.,2.0,Bolivia,Medium Cocoa Mass
1131,Middlebury,2012,0.7,U.S.A.,2.5,Indonesia,Medium Cocoa Mass
1132,Millcreek Cacao Roasters,2013,0.7,U.S.A.,2.5,Ecuador,Medium Cocoa Mass
1133,Millcreek Cacao Roasters,2012,0.7,U.S.A.,3.5,Ecuador,Medium Cocoa Mass
1134,Mindo,2010,0.67,U.S.A.,2.75,Ecuador,Low Cocoa Mass
1135,Mindo,2010,0.77,U.S.A.,2.75,Ecuador,Medium Cocoa Mass
1136,Minimal,2016,0.7,Japan,3.5,Haiti,Medium Cocoa Mass
1137,Mission,2016,0.75,Brazil,3.75,Brazil,Medium Cocoa Mass
1138,Mission,2015,0.7,Brazil,3.5,Brazil,Medium Cocoa Mass
1139,Mita,2012,0.65,Colombia,2.5,Colombia,Low Cocoa Mass
1140,Moho,2013,0.73,U.S.A.,3.25,Belize,Medium Cocoa Mass
1141,Moho,2013,0.72,U.S.A.,3.0,Belize,Medium Cocoa Mass
1142,Moho,2010,0.67,U.S.A.,2.75,Belize,Low Cocoa Mass
1143,Molucca,2015,0.7,U.S.A.,3.0,Domincan Republic,Medium Cocoa Mass
1144,Molucca,2015,0.7,U.S.A.,2.75,Indonesia,Medium Cocoa Mass
1145,Molucca,2015,0.7,U.S.A.,3.25,Peru,Medium Cocoa Mass
1146,Momotombo,2011,0.7,Nicaragua,2.75,Nicaragua,Medium Cocoa Mass
1147,Momotombo,2011,0.7,Nicaragua,2.75,Nicaragua,Medium Cocoa Mass
1148,Momotombo,2011,0.7,Nicaragua,3.25,Nicaragua,Medium Cocoa Mass
1149,Monarque,2016,0.72,Canada,3.5,Dominican Republic,Medium Cocoa Mass
1150,Monsieur Truffe,2014,0.7,Australia,3.25,Papua New Guinea,Medium Cocoa Mass
1151,Montecristi,2015,0.7,Ecuador,3.25,Ecuador,Medium Cocoa Mass
1152,Montecristi,2015,0.63,Ecuador,3.5,Ecuador,Low Cocoa Mass
1153,Montecristi,2015,0.85,Ecuador,3.5,Ecuador,High Cocoa Mass
1154,Muchomas (Mesocacao),2015,0.7,U.S.A.,3.5,Nicaragua,Medium Cocoa Mass
1155,Muchomas (Mesocacao),2015,0.8,U.S.A.,3.5,Nicaragua,High Cocoa Mass
1156,Mutari,2016,0.68,U.S.A.,2.75,Tanzania,Low Cocoa Mass
1157,Mutari,2016,0.71,U.S.A.,2.75,Domincan Republic,Medium Cocoa Mass
1158,Mutari,2016,0.68,U.S.A.,2.75,Madagascar,Low Cocoa Mass
1159,Mutari,2016,0.8,U.S.A.,3.0,Vietnam,High Cocoa Mass
1160,Nahua,2013,0.58,Costa Rica,2.5,Costa Rica,Low Cocoa Mass
1161,Nahua,2013,0.7,Costa Rica,3.0,Costa Rica,Medium Cocoa Mass
1162,Naive,2013,0.7,Lithuania,3.75,"Trinidad, Tobago",Medium Cocoa Mass
1163,Naive,2013,0.78,Lithuania,3.75,Peru,Medium Cocoa Mass
1164,Naive,2012,0.71,Lithuania,2.5,Grenada,Medium Cocoa Mass
1165,Na�ve,2014,0.7,Lithuania,3.25,Nicaragua,Medium Cocoa Mass
1166,Na�ve,2014,0.75,Lithuania,2.75,Venezuela,Medium Cocoa Mass
1167,Na�ve,2014,0.7,Lithuania,3.0,Venezuela,Medium Cocoa Mass
1168,Nanea,2013,0.85,U.S.A.,3.5,Hawaii,High Cocoa Mass
1169,Nathan Miller,2014,0.72,U.S.A.,2.25,Peru,Medium Cocoa Mass
1170,Nathan Miller,2014,0.7,U.S.A.,2.5,Dominican Republic,Medium Cocoa Mass
1171,Nathan Miller,2014,0.735,U.S.A.,2.5,Madagascar,Medium Cocoa Mass
1172,Nathan Miller,2014,0.7,U.S.A.,3.5,Ghana,Medium Cocoa Mass
1173,Neuhaus (Callebaut),2010,0.7,Belgium,2.5,Papua New Guinea,Medium Cocoa Mass
1174,Neuhaus (Callebaut),2008,0.67,Belgium,3.75,Trinidad,Low Cocoa Mass
1175,Neuhaus (Callebaut),2007,0.73,Belgium,1.0, ,Medium Cocoa Mass
1176,Neuhaus (Callebaut),2006,0.73,Belgium,2.0,West Africa,Medium Cocoa Mass
1177,Neuhaus (Callebaut),2006,0.75,Belgium,2.75,Sao Tome,Medium Cocoa Mass
1178,Neuhaus (Callebaut),2006,0.71,Belgium,3.0,Venezuela,Medium Cocoa Mass
1179,Nibble,2015,0.72,U.S.A.,2.25,Venezuela,Medium Cocoa Mass
1180,Nibble,2015,0.72,U.S.A.,2.75,Dominican Republic,Medium Cocoa Mass
1181,Nibble,2015,0.72,U.S.A.,3.0,Madagascar,Medium Cocoa Mass
1182,Nibble,2015,0.72,U.S.A.,3.0,Peru,Medium Cocoa Mass
1183,Night Owl,2013,0.75,U.S.A.,2.75,Peru,Medium Cocoa Mass
1184,Night Owl,2013,0.75,U.S.A.,3.5,Ecuador,Medium Cocoa Mass
1185,Noble Bean aka Jerjobo,2014,0.75,U.S.A.,3.0,Ghana,Medium Cocoa Mass
1186,Noble Bean aka Jerjobo,2014,0.75,U.S.A.,3.0,Belize,Medium Cocoa Mass
1187,Noble Bean aka Jerjobo,2014,0.75,U.S.A.,3.25,Peru,Medium Cocoa Mass
1188,Noir d' Ebine,2012,0.7,U.S.A.,3.0,Venezuela,Medium Cocoa Mass
1189,Noir d' Ebine,2012,0.7,U.S.A.,3.0,Ecuador,Medium Cocoa Mass
1190,Nova Monda,2012,0.7,Nicaragua,3.0,Nicaragua,Medium Cocoa Mass
1191,Nova Monda,2012,0.75,Nicaragua,2.75,Nicaragua,Medium Cocoa Mass
1192,Nova Monda,2012,0.8,Nicaragua,3.25,Ecuador,High Cocoa Mass
1193,Nuance,2015,0.7,U.S.A.,3.75,Ghana,Medium Cocoa Mass
1194,Nuance,2015,0.7,U.S.A.,2.75,Ecuador,Medium Cocoa Mass
1195,Nuance,2015,0.7,U.S.A.,3.0,Venezuela,Medium Cocoa Mass
1196,Nuance,2015,0.7,U.S.A.,3.5,Madagascar,Medium Cocoa Mass
1197,Nuance,2015,0.7,U.S.A.,3.75,Dominican Republic,Medium Cocoa Mass
1198,Nugali,2016,0.7,Brazil,3.5,Brazil,Medium Cocoa Mass
1199,Oakland Chocolate Co.,2010,0.7,U.S.A.,2.5,Jamaica,Medium Cocoa Mass
1200,Obolo,2015,0.7,Chile,3.75,Peru,Medium Cocoa Mass
1201,Obolo,2015,0.7,Chile,3.75,Peru,Medium Cocoa Mass
1202,Ocelot,2015,0.7,Scotland,3.75,Congo,Medium Cocoa Mass
1203,Ocelot,2015,0.75,Scotland,4.0,Peru,Medium Cocoa Mass
1204,Ocho,2016,1.0,New Zealand,2.75,Samoa,High Cocoa Mass
1205,Ocho,2016,0.7,New Zealand,3.5,Samoa,Medium Cocoa Mass
1206,Ocho,2014,0.66,New Zealand,2.75,Papua New Guinea,Low Cocoa Mass
1207,Ocho,2014,0.7,New Zealand,3.0,Papua New Guinea,Medium Cocoa Mass
1208,Ocho,2014,0.88,New Zealand,3.25,Papua New Guinea,High Cocoa Mass
1209,Ocho,2014,0.74,New Zealand,3.5,Papua New Guinea,Medium Cocoa Mass
1210,Ohiyo,2015,0.7,U.S.A.,2.75,Trinidad,Medium Cocoa Mass
1211,Ohiyo,2015,0.7,U.S.A.,3.0,Tanzania,Medium Cocoa Mass
1212,Oialla by Bojessen (Malmo),2011,0.7,Germany,3.5,Bolivia,Medium Cocoa Mass
1213,Olive and Sinclair,2010,0.72,U.S.A.,3.0,Dominican Republic,Medium Cocoa Mass
1214,Olive and Sinclair,2010,0.72,U.S.A.,3.0,Ghana,Medium Cocoa Mass
1215,Olive and Sinclair,2009,0.67,U.S.A.,2.75,"Ghana, Domin. Rep",Low Cocoa Mass
1216,Olive and Sinclair,2009,0.75,U.S.A.,3.0,"Ghana, Domin. Rep",Medium Cocoa Mass
1217,Olivia,2011,0.76,Canada,2.0,Carribean,Medium Cocoa Mass
1218,Olivia,2011,0.76,Canada,2.75,Carribean,Medium Cocoa Mass
1219,Olivia,2011,0.85,Canada,2.75,Carribean,High Cocoa Mass
1220,Olivia,2011,0.85,Canada,3.0,Carribean,High Cocoa Mass
1221,Omanhene,2011,0.8,Ghana,2.75,Ghana,High Cocoa Mass
1222,Omnom,2016,0.7,Iceland,3.75,Tanzania,Medium Cocoa Mass
1223,Omnom,2014,0.7,Iceland,3.0,Papua New Guinea,Medium Cocoa Mass
1224,Omnom,2014,0.66,Iceland,3.5,Madagascar,Low Cocoa Mass
1225,organicfair,2013,0.74,Canada,2.75,Belize,Medium Cocoa Mass
1226,organicfair,2013,0.72,Canada,2.75,Dominican Republic,Medium Cocoa Mass
1227,organicfair,2013,0.72,Canada,2.75,Nicaragua,Medium Cocoa Mass
1228,organicfair,2013,0.72,Canada,3.0,Dominican Republic,Medium Cocoa Mass
1229,organicfair,2013,0.72,Canada,3.0,Ecuador,Medium Cocoa Mass
1230,Original Beans (Felchlin),2014,0.68,Switzerland,2.75,Papua New Guinea,Low Cocoa Mass
1231,Original Beans (Felchlin),2014,0.8,Switzerland,3.25, ,High Cocoa Mass
1232,Original Beans (Felchlin),2011,0.66,Switzerland,3.75,Bolivia,Low Cocoa Mass
1233,Original Beans (Felchlin),2009,0.7,Switzerland,3.0,Congo,Medium Cocoa Mass
1234,Original Beans (Felchlin),2009,0.75,Switzerland,3.0,Peru,Medium Cocoa Mass
1235,Original Beans (Felchlin),2009,0.68,Switzerland,3.25,Bolivia,Low Cocoa Mass
1236,Original Hawaiin Chocolate Factory,2009,0.6,U.S.A.,3.0,Hawaii,Low Cocoa Mass
1237,Original Hawaiin Chocolate Factory,2006,0.6,U.S.A.,3.0,Hawaii,Low Cocoa Mass
1238,Orquidea,2012,0.65,Peru,3.0,Peru,Low Cocoa Mass
1239,Orquidea,2012,0.72,Peru,3.0,Peru,Medium Cocoa Mass
1240,Pacari,2016,0.7,Ecuador,4.0,Colombia,Medium Cocoa Mass
1241,Pacari,2014,0.7,Ecuador,3.25,Ecuador,Medium Cocoa Mass
1242,Pacari,2014,0.7,Ecuador,3.5,Ecuador,Medium Cocoa Mass
1243,Pacari,2014,0.7,Ecuador,3.75,Ecuador,Medium Cocoa Mass
1244,Pacari,2014,0.7,Ecuador,4.0,Ecuador,Medium Cocoa Mass
1245,Pacari,2012,0.85,Ecuador,2.75,Ecuador,High Cocoa Mass
1246,Pacari,2012,0.7,Ecuador,4.0,Peru,Medium Cocoa Mass
1247,Pacari,2011,0.7,Ecuador,3.5,Ecuador,Medium Cocoa Mass
1248,Pacari,2008,0.6,Ecuador,2.5,Ecuador,Low Cocoa Mass
1249,Pacari,2008,0.65,Ecuador,2.75,Ecuador,Low Cocoa Mass
1250,Pacari,2008,0.72,Ecuador,3.0,Ecuador,Medium Cocoa Mass
1251,Pacari,2008,1.0,Ecuador,2.0,Ecuador,High Cocoa Mass
1252,Pacari,2008,0.7,Ecuador,3.5,Ecuador,Medium Cocoa Mass
1253,Palette de Bine,2016,0.7,Canada,2.75,Guatemala,Medium Cocoa Mass
1254,Palette de Bine,2016,0.72,Canada,3.0,Belize,Medium Cocoa Mass
1255,Palette de Bine,2015,0.7,Canada,3.25,Bolivia,Medium Cocoa Mass
1256,Palette de Bine,2015,0.7,Canada,3.25,Trinidad,Medium Cocoa Mass
1257,Palette de Bine,2015,0.72,Canada,3.5,Tanzania,Medium Cocoa Mass
1258,Palette de Bine,2015,0.72,Canada,3.75,Vietnam,Medium Cocoa Mass
1259,Palette de Bine,2014,0.72,Canada,2.75,Bolivia,Medium Cocoa Mass
1260,Palette de Bine,2014,0.78,Canada,3.75,Madagascar,Medium Cocoa Mass
